season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Kingston,Kingston Line,55,0,day_type_01,weekday,2024/01/01 21:05:00+00,Abington,6,0,64,260,10582
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:07:00+00,Greenbush,1,186,0,186,10583
Fall 2024,CR-Kingston,Kingston Line,67,0,day_type_01,weekday,2024/01/01 05:26:00+00,South Weymouth,2,0,0,4,10584
Fall 2024,CR-Kingston,Kingston Line,60,1,day_type_01,weekday,2024/01/01 23:51:00+00,Abington,5,5,0,11,10585
Fall 2024,CR-Greenbush,Greenbush Line,94,1,day_type_01,weekday,2024/01/02 03:28:00+00,Cohasset,3,0,0,1,10586
Fall 2024,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2024/01/01 18:18:00+00,Cohasset,3,3,0,5,10587
Fall 2024,CR-Kingston,Kingston Line,60,1,day_type_01,weekday,2024/01/01 23:56:00+00,South Weymouth,6,0,1,10,10588
Fall 2024,CR-Kingston,Kingston Line,55,0,day_type_01,weekday,2024/01/01 21:09:00+00,Whitman,7,1,70,191,10589
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:14:00+00,North Scituate,2,44,0,230,10590
Fall 2024,CR-Kingston,Kingston Line,67,0,day_type_01,weekday,2024/01/01 05:31:00+00,Abington,3,0,1,3,10591
Fall 2024,CR-Greenbush,Greenbush Line,94,1,day_type_01,weekday,2024/01/02 03:31:00+00,Nantasket Junction,4,2,0,3,10592
Fall 2024,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2024/01/01 18:21:00+00,Nantasket Junction,4,4,0,9,10593
Fall 2024,CR-Kingston,Kingston Line,60,1,day_type_01,weekday,2024/01/02 00:05:00+00,Braintree,7,0,6,4,10594
Fall 2024,CR-Kingston,Kingston Line,55,0,day_type_01,weekday,2024/01/01 21:15:00+00,Hanson,8,0,39,152,10595
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:20:00+00,Cohasset,3,47,0,277,10596
Fall 2024,CR-Kingston,Kingston Line,67,0,day_type_01,weekday,2024/01/01 05:35:00+00,Whitman,4,0,1,2,10597
Fall 2024,CR-Greenbush,Greenbush Line,94,1,day_type_01,weekday,2024/01/02 03:36:00+00,West Hingham,5,0,0,3,10598
Fall 2024,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2024/01/01 18:26:00+00,West Hingham,5,0,1,8,10599
Fall 2024,CR-Kingston,Kingston Line,60,1,day_type_01,weekday,2024/01/02 00:10:00+00,Quincy Center,8,0,2,2,10600
Fall 2024,CR-Kingston,Kingston Line,55,0,day_type_01,weekday,2024/01/01 21:20:00+00,Halifax,9,0,51,101,10601
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:23:00+00,Nantasket Junction,4,39,0,316,10602
Fall 2024,CR-Kingston,Kingston Line,67,0,day_type_01,weekday,2024/01/01 05:40:00+00,Hanson,5,0,1,1,10603
Fall 2024,CR-Greenbush,Greenbush Line,94,1,day_type_01,weekday,2024/01/02 03:41:00+00,East Weymouth,6,0,0,3,10604
Fall 2024,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2024/01/01 18:36:00+00,East Weymouth,6,4,0,12,10605
Fall 2024,CR-Kingston,Kingston Line,60,1,day_type_01,weekday,2024/01/02 00:21:00+00,JFK/UMass,9,6,1,7,10606
Fall 2024,CR-Kingston,Kingston Line,55,0,day_type_01,weekday,2024/01/01 21:33:00+00,Kingston,10,0,101,0,10607
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:28:00+00,West Hingham,5,59,0,375,10608
Fall 2024,CR-Kingston,Kingston Line,67,0,day_type_01,weekday,2024/01/01 05:45:00+00,Halifax,6,0,0,1,10609
Fall 2024,CR-Greenbush,Greenbush Line,94,1,day_type_01,weekday,2024/01/02 03:47:00+00,Weymouth Landing/East Braintree,7,1,0,4,10610
Fall 2024,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2024/01/01 18:42:00+00,Weymouth Landing/East Braintree,7,2,0,14,10611
Fall 2024,CR-Kingston,Kingston Line,60,1,day_type_01,weekday,2024/01/02 00:29:00+00,South Station,10,0,7,0,10612
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 19:52:00+00,Kingston,1,0,0,0,10613
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:33:00+00,East Weymouth,6,105,0,480,10614
Fall 2024,CR-Kingston,Kingston Line,67,0,day_type_01,weekday,2024/01/01 05:58:00+00,Kingston,7,0,1,0,10615
Fall 2024,CR-Greenbush,Greenbush Line,94,1,day_type_01,weekday,2024/01/02 03:57:00+00,Quincy Center,8,0,0,4,10616
Fall 2024,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2024/01/01 18:52:00+00,Quincy Center,8,3,0,17,10617
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/01 23:45:00+00,South Station,1,184,0,184,10618
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:01:00+00,Halifax,2,1,0,1,10619
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:05:00+00,Greenbush,1,16,0,16,10620
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:39:00+00,Weymouth Landing/East Braintree,7,148,1,627,10621
Fall 2024,CR-Greenbush,Greenbush Line,94,1,day_type_01,weekday,2024/01/02 04:06:00+00,JFK/UMass,9,0,0,4,10622
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/01 23:51:00+00,JFK/UMass,2,19,3,200,10623
Fall 2024,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2024/01/01 19:01:00+00,JFK/UMass,9,10,2,25,10624
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:06:00+00,Hanson,3,1,0,2,10625
Fall 2024,CR-Greenbush,Greenbush Line,94,1,day_type_01,weekday,2024/01/02 04:13:00+00,South Station,10,0,4,0,10626
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:50:00+00,Quincy Center,8,61,4,684,10627
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/02 00:00:00+00,Quincy Center,3,0,32,168,10628
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:12:00+00,North Scituate,2,7,0,23,10629
Fall 2024,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2024/01/01 19:09:00+00,South Station,10,0,25,0,10630
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:16:00+00,Whitman,4,2,0,4,10631
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/02 04:20:00+00,South Station,1,16,0,16,10632
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 12:59:00+00,JFK/UMass,9,6,140,550,10633
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/02 00:05:00+00,Braintree,4,0,20,148,10634
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:18:00+00,Cohasset,3,4,0,27,10635
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 20:15:00+00,South Station,1,143,0,143,10636
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:20:00+00,Abington,5,8,0,12,10637
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/02 04:26:00+00,JFK/UMass,2,1,0,17,10638
Fall 2024,CR-Greenbush,Greenbush Line,74,1,day_type_01,weekday,2024/01/01 13:09:00+00,South Station,10,0,550,0,10639
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/02 00:12:00+00,South Weymouth,5,0,43,105,10640
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:21:00+00,Nantasket Junction,4,2,0,29,10641
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 20:21:00+00,JFK/UMass,2,102,0,245,10642
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:25:00+00,South Weymouth,6,4,0,16,10643
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/02 04:33:00+00,Quincy Center,3,2,4,15,10644
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 14:12:00+00,South Station,1,12,0,12,10645
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/02 00:17:00+00,Abington,6,0,26,79,10646
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:26:00+00,West Hingham,5,9,0,38,10647
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 20:30:00+00,Quincy Center,3,2,18,229,10648
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:32:00+00,Braintree,7,3,4,15,10649
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/02 04:43:00+00,Weymouth Landing/East Braintree,4,0,4,11,10650
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 14:18:00+00,JFK/UMass,2,1,2,11,10651
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/02 00:21:00+00,Whitman,7,1,18,62,10652
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:31:00+00,East Weymouth,6,15,0,53,10653
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 20:40:00+00,Weymouth Landing/East Braintree,4,0,57,172,10654
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:39:00+00,Quincy Center,8,6,2,19,10655
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/02 04:48:00+00,East Weymouth,5,0,4,7,10656
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 14:27:00+00,Quincy Center,3,1,4,8,10657
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/02 00:27:00+00,Hanson,8,0,11,51,10658
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:37:00+00,Weymouth Landing/East Braintree,7,12,0,65,10659
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:47:00+00,Quincy Center,8,12,1,76,10660
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 10:56:00+00,JFK/UMass,9,4,6,74,10661
Fall 2024,CR-Greenbush,Greenbush Line,70,1,day_type_01,weekday,2024/01/01 11:04:00+00,South Station,10,0,74,0,10662
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 11:25:00+00,South Station,1,4,0,4,10663
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 11:31:00+00,JFK/UMass,2,3,2,5,10664
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 11:40:00+00,Quincy Center,3,3,2,6,10665
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 11:50:00+00,Weymouth Landing/East Braintree,4,1,2,5,10666
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 11:55:00+00,East Weymouth,5,0,0,5,10667
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 12:00:00+00,West Hingham,6,0,1,4,10668
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 12:04:00+00,Nantasket Junction,7,1,0,5,10669
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 12:07:00+00,Cohasset,8,0,1,4,10670
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 12:21:00+00,North Scituate,9,0,0,4,10671
Fall 2024,CR-Greenbush,Greenbush Line,71,0,day_type_01,weekday,2024/01/01 12:34:00+00,Greenbush,10,0,4,0,10672
Fall 2024,CR-Greenbush,Greenbush Line,72,1,day_type_01,weekday,2024/01/01 11:10:00+00,Greenbush,1,103,0,103,10673
Fall 2024,CR-Greenbush,Greenbush Line,72,1,day_type_01,weekday,2024/01/01 11:17:00+00,North Scituate,2,35,0,138,10674
Fall 2024,CR-Greenbush,Greenbush Line,72,1,day_type_01,weekday,2024/01/01 11:23:00+00,Cohasset,3,23,0,161,10675
Fall 2024,CR-Greenbush,Greenbush Line,72,1,day_type_01,weekday,2024/01/01 11:26:00+00,Nantasket Junction,4,20,0,181,10676
Fall 2024,CR-Greenbush,Greenbush Line,72,1,day_type_01,weekday,2024/01/01 11:31:00+00,West Hingham,5,50,0,231,10677
Fall 2024,CR-Greenbush,Greenbush Line,72,1,day_type_01,weekday,2024/01/01 11:36:00+00,East Weymouth,6,100,0,331,10678
Fall 2024,CR-Greenbush,Greenbush Line,72,1,day_type_01,weekday,2024/01/01 11:42:00+00,Weymouth Landing/East Braintree,7,93,1,423,10679
Fall 2024,CR-Greenbush,Greenbush Line,72,1,day_type_01,weekday,2024/01/01 11:52:00+00,Quincy Center,8,38,2,459,10680
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 20:45:00+00,East Weymouth,5,0,35,137,10681
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:48:00+00,JFK/UMass,9,3,8,14,10682
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/02 04:53:00+00,West Hingham,6,0,2,5,10683
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/02 00:32:00+00,Halifax,9,0,17,34,10684
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 14:37:00+00,Weymouth Landing/East Braintree,4,0,2,6,10685
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 20:50:00+00,West Hingham,6,0,31,106,10686
Fall 2024,CR-Kingston,Kingston Line,56,1,day_type_01,weekday,2024/01/01 20:57:00+00,South Station,10,0,14,0,10687
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/02 04:57:00+00,Nantasket Junction,7,0,0,5,10688
Fall 2024,CR-Kingston,Kingston Line,61,0,day_type_01,weekday,2024/01/02 00:45:00+00,Kingston,10,0,34,0,10689
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 14:42:00+00,East Weymouth,5,0,1,5,10690
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 20:54:00+00,Nantasket Junction,7,0,22,84,10691
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 21:33:00+00,South Station,1,528,0,528,10692
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/01 05:00:00+00,Cohasset,8,0,1,4,10693
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:02:00+00,Kingston,1,10,0,10,10694
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 14:51:00+00,West Hingham,6,0,1,4,10695
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 20:57:00+00,Cohasset,8,0,32,52,10696
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 21:05:00+00,North Scituate,9,0,22,30,10697
Fall 2024,CR-Greenbush,Greenbush Line,85,0,day_type_01,weekday,2024/01/01 21:18:00+00,Greenbush,10,0,30,0,10698
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 19:20:00+00,Greenbush,1,4,0,4,10699
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 19:27:00+00,North Scituate,2,7,0,11,10700
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 19:33:00+00,Cohasset,3,2,0,13,10701
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 19:36:00+00,Nantasket Junction,4,2,0,15,10702
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 19:41:00+00,West Hingham,5,7,0,22,10703
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 19:51:00+00,East Weymouth,6,8,0,30,10704
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 19:57:00+00,Weymouth Landing/East Braintree,7,8,0,38,10705
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 20:07:00+00,Quincy Center,8,3,5,36,10706
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 20:16:00+00,JFK/UMass,9,7,3,40,10707
Fall 2024,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2024/01/01 20:24:00+00,South Station,10,0,40,0,10708
Fall 2024,CR-Greenbush,Greenbush Line,87,0,day_type_01,weekday,2024/01/01 21:15:00+00,South Station,1,450,0,450,10709
Fall 2024,CR-Greenbush,Greenbush Line,87,0,day_type_01,weekday,2024/01/01 21:21:00+00,JFK/UMass,2,61,8,503,10710
Fall 2024,CR-Greenbush,Greenbush Line,87,0,day_type_01,weekday,2024/01/01 21:30:00+00,Quincy Center,3,9,27,485,10711
Fall 2024,CR-Greenbush,Greenbush Line,87,0,day_type_01,weekday,2024/01/01 21:40:00+00,Weymouth Landing/East Braintree,4,1,137,349,10712
Fall 2024,CR-Greenbush,Greenbush Line,87,0,day_type_01,weekday,2024/01/01 21:45:00+00,East Weymouth,5,0,80,269,10713
Fall 2024,CR-Greenbush,Greenbush Line,87,0,day_type_01,weekday,2024/01/01 21:50:00+00,West Hingham,6,0,61,208,10714
Fall 2024,CR-Greenbush,Greenbush Line,87,0,day_type_01,weekday,2024/01/01 21:54:00+00,Nantasket Junction,7,2,20,190,10715
Fall 2024,CR-Greenbush,Greenbush Line,87,0,day_type_01,weekday,2024/01/01 21:57:00+00,Cohasset,8,0,44,146,10716
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 21:39:00+00,JFK/UMass,2,23,5,546,10717
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/01 05:08:00+00,North Scituate,9,0,2,2,10718
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 14:55:00+00,Nantasket Junction,7,0,0,4,10719
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:11:00+00,Halifax,2,0,0,10,10720
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 21:48:00+00,Quincy Center,3,1,35,512,10721
Fall 2024,CR-Greenbush,Greenbush Line,95,0,day_type_01,weekday,2024/01/01 05:19:00+00,Greenbush,10,0,0,2,10722
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 14:58:00+00,Cohasset,8,0,1,3,10723
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:16:00+00,Hanson,3,0,0,10,10724
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 21:53:00+00,Braintree,4,2,37,477,10725
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:06:00+00,Rockport,1,6,0,6,10726
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 15:06:00+00,North Scituate,9,0,1,2,10727
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:21:00+00,Whitman,4,2,0,12,10728
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 22:00:00+00,South Weymouth,5,2,105,374,10729
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:13:00+00,Gloucester,2,12,0,18,10730
Fall 2024,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2024/01/01 15:18:00+00,Greenbush,10,0,2,0,10731
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:25:00+00,Abington,5,2,2,12,10732
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 22:05:00+00,Abington,6,0,95,279,10733
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:19:00+00,West Gloucester,3,1,0,19,10734
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:26:00+00,Manchester,4,10,0,29,10735
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:32:00+00,Beverly Farms,5,8,0,37,10736
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:38:00+00,Montserrat,6,3,1,39,10737
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:43:00+00,Beverly,7,39,1,77,10738
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:47:00+00,Salem,8,62,3,136,10739
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:54:00+00,Swampscott,9,50,2,184,10740
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 10:57:00+00,Lynn,10,16,2,198,10741
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 11:00:00+00,River Works,11,0,4,194,10742
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 11:07:00+00,Chelsea,12,5,6,193,10743
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,2024/01/01 11:25:00+00,North Station,13,0,193,0,10744
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,2024/01/01 11:35:00+00,North Station,1,28,0,28,10745
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,2024/01/01 11:46:00+00,Chelsea,2,8,1,35,10746
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,2024/01/01 11:53:00+00,River Works,3,0,2,33,10747
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,2024/01/01 11:56:00+00,Lynn,4,12,4,41,10748
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,2024/01/01 11:59:00+00,Swampscott,5,5,2,44,10749
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:30:00+00,South Weymouth,6,1,1,12,10750
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:37:00+00,Braintree,7,1,1,12,10751
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 22:09:00+00,Whitman,7,0,71,208,10752
Fall 2024,CR-Greenbush,Greenbush Line,76,1,day_type_01,weekday,2024/01/01 13:10:00+00,Greenbush,1,59,0,59,10753
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:42:00+00,Quincy Center,8,3,3,12,10754
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 22:15:00+00,Hanson,8,0,55,153,10755
Fall 2024,CR-Greenbush,Greenbush Line,76,1,day_type_01,weekday,2024/01/01 13:17:00+00,North Scituate,2,34,0,93,10756
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:51:00+00,JFK/UMass,9,0,0,12,10757
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 22:20:00+00,Halifax,9,0,45,108,10758
Fall 2024,CR-Greenbush,Greenbush Line,76,1,day_type_01,weekday,2024/01/01 13:23:00+00,Cohasset,3,31,0,124,10759
Fall 2024,CR-Kingston,Kingston Line,62,1,day_type_01,weekday,2024/01/02 01:59:00+00,South Station,10,0,12,0,10760
Fall 2024,CR-Kingston,Kingston Line,57,0,day_type_01,weekday,2024/01/01 22:33:00+00,Kingston,10,0,108,0,10761
Fall 2024,CR-Greenbush,Greenbush Line,76,1,day_type_01,weekday,2024/01/01 13:26:00+00,Nantasket Junction,4,27,0,151,10762
Fall 2024,CR-Kingston,Kingston Line,63,0,day_type_01,weekday,2024/01/02 01:15:00+00,South Station,1,94,0,94,10763
Fall 2024,CR-Kingston,Kingston Line,58,1,day_type_01,weekday,2024/01/01 21:07:00+00,Kingston,1,4,0,4,10764
Fall 2024,CR-Greenbush,Greenbush Line,76,1,day_type_01,weekday,2024/01/01 13:31:00+00,West Hingham,5,23,0,174,10765
Fall 2024,CR-Kingston,Kingston Line,63,0,day_type_01,weekday,2024/01/02 01:21:00+00,JFK/UMass,2,6,2,98,10766
Fall 2024,CR-Kingston,Kingston Line,58,1,day_type_01,weekday,2024/01/01 21:17:00+00,Halifax,2,0,0,4,10767
Fall 2024,CR-Greenbush,Greenbush Line,76,1,day_type_01,weekday,2024/01/01 13:36:00+00,East Weymouth,6,59,0,233,10768
Fall 2024,CR-Kingston,Kingston Line,63,0,day_type_01,weekday,2024/01/02 01:30:00+00,Quincy Center,3,4,20,82,10769
Fall 2024,CR-Kingston,Kingston Line,58,1,day_type_01,weekday,2024/01/01 21:26:00+00,Hanson,3,2,0,6,10770
Fall 2024,CR-Greenbush,Greenbush Line,76,1,day_type_01,weekday,2024/01/01 13:42:00+00,Weymouth Landing/East Braintree,7,64,1,296,10771
Fall 2024,CR-Kingston,Kingston Line,58,1,day_type_01,weekday,2024/01/01 21:31:00+00,Whitman,4,5,0,11,10772
